display_name,handle,text,timestamp,permalink,replies,retweets,likes
Andrés Morán Zedner MM:.,@andymoran29,"Tengan  carajo!  @CONAIE_Ecuador   DECLAREN  paro   nacional  y declaración de resistencia en todo el territorio. 
Vamos a derogar el decreto pero con  y sin acuerdos debajo de la mesa. 
Sin discursos caducos de deudas y mierdas, todo el país estamos en contra de Noboa.   #Imbabura #Imbabura  | El Pueblo Kichwa Karanki, reunido en asamblea territorial, resolvió mantener la resistencia hasta que el Gobierno Nacional derogue el Decreto 126.
Además, fortalecer la articulación comunitaria y la campaña por el NO a la consulta popular, en defensa de los",2025-10-20T00:16:46.000Z,https://x.com/andymoran29/status/1980065620205908144,0,0,0
Behier Rivadeneira,@behierTw,"ÚRGENTE!.  Las fuerzas policiales introducen drogas en las vestimentas y mochilas de los detenidos en el  Paro   Nacional  en  ECUADOR . Así son los narcoCHAPAS, de los narcoGENERALES, del narcoPRESIDUENDE, de esta narcoPlatanera.!!!",2025-10-19T23:26:51.000Z,https://x.com/behierTw/status/1980053059175858298,0,0,0
El Universo,@eluniversocom,Incidentes entre policías y ciudadanos en Santa Anita de Calderón: Policía detuvo a sospechoso de lanzar bombas artesanales  ,2025-10-19T23:19:29.000Z,https://x.com/eluniversocom/status/1980051206761259391,0,0,0
Tucuman Hoy En Día,@TucumanH,"Sigue el  paro  de las organizaciones sociales en  Ecuador : En el día 28 del  paro   nacional  en  Ecuador , la resistencia indígena afirma que se mantiene movilizada contra el abandono estatal y la represión gubernamental que anula posibles diálogos nacionales.    …",2025-10-19T23:01:37.000Z,https://x.com/TucumanH/status/1980046709503000601,0,0,0
teleSUR TV,@teleSURtv,"A 28 días de iniciado el  paro   nacional  en  #Ecuador    , la Confederación de Nacionalidades Indígenas de la Amazonía Ecuatoriana  #Confeniae  ratificó su movilización permanente contra la eliminación del subsidio al diésel y el abandono estatal",2025-10-19T22:47:58.000Z,https://x.com/teleSURtv/status/1980043274858762280,0,0,0
Tuiteros Tungurahua,@TuiterosTungura,"¿SABES QUÉ PASA CON CON LOS DISCURSOS QUE HA CREADO EL GOBIERNO EN ESTE  PARO   NACIONAL  2025?

Contexto
En  Ecuador , vamos casi un mes desde que el pueblo se levantó en  Paro , en su legítimo derecho a la RESISTENCIA, para rechazar las medidas tomadas por el Gobierno de Noboa.",2025-10-19T22:29:57.000Z,https://x.com/TuiterosTungura/status/1980038738701939169,0,0,0
W Radio Ec,@WRadioEc,"La Conaie denunció una “brutal irrupción” de la Policía  Nacional  en las comunas San Miguel del Común, Santa Anita y Calderón, al norte de Quito. Detalles

Fuente: Diario La Hora ",2025-10-19T22:20:19.000Z,https://x.com/WRadioEc/status/1980036313546907958,0,0,0
La Hora Ecuador,@lahoraecuador," La Conaie denunció una “brutal irrupción” de la Policía  Nacional  en las comunas San Miguel del Común, Santa Anita y Calderón, al norte de Quito. Detalles    ",2025-10-19T21:09:45.000Z,https://x.com/lahoraecuador/status/1980018557300756540,0,0,0
Diario Expreso,@Expresoec,"Este 19 de octubre de 2025 se cumplen 29 días del  paro   nacional  convocado por la Confederación de Nacionalidades Indígenas del  Ecuador  (Conaie), y en Quito las tensiones se mantienen. 

Más detalles    ",2025-10-19T21:03:04.000Z,https://x.com/Expresoec/status/1980016874055258503,0,0,0
Behier Rivadeneira,@behierTw,"Los pueblos indígenas del  Ecuador  se abastecen para continuar en la lucha del  Paro   Nacional  contra el Gobierno de Noboa que los ha calificado de terrorista.   #SOSImbabura #SOSImbabura  | Durante la noche y madrugada del 17 de octubre, dirigentes del Consejo de Gobierno de la CONAIE, de la ECUARUNARI y Pueblo Chibuleo llegaron a  #Otavalo #Otavalo  con la primera caravana de alimentos,víveres y medicinas recolectadas gracias a la solidaridad de los pueblos.",2025-10-19T17:49:11.000Z,https://x.com/behierTw/status/1979968081377083683,0,0,0
JOSE CALERA,@Volk_Bogie,"Un mes sin subsidio de diésel afecta el consumo de combustible en  Ecuador  y desata violentas protestas

La Policía del  Ecuador  reporta más de 130 detenidos en el marco del  paro   nacional  promovido por organizaciones sociales contra la eliminación del subsidio al diésel. Esta",2025-10-19T17:44:06.000Z,https://x.com/Volk_Bogie/status/1979966801984335939,0,0,0
Behier Rivadeneira,@behierTw,"Continúan los ataques policiales y militares a las comunidades indígenas del  Ecuador  en el  Paro   Nacional .   #ÚltimaHora #ÚltimaHora  | Imbabura amanece entre gases lacrimógenos y enfrentamientos en la Panamericana
La mañana de este 19 de Octubre, la provincia de Imbabura despertó entre gases lacrimógenos y enfrentamientos entre manifestantes y fuerzas de seguridad en la vía Panamericana.

Los",2025-10-19T17:37:06.000Z,https://x.com/behierTw/status/1979965040938619387,0,0,0
JOSE CALERA,@Volk_Bogie,"Un mes sin subsidio de diésel afecta el consumo de combustible en  Ecuador  y desata violentas protestas

La Policía del  Ecuador  reporta más de 130 detenidos en el marco del  paro   nacional  promovido por organizaciones sociales contra la eliminación del subsidio al diésel. Esta",2025-10-19T17:16:51.000Z,https://x.com/Volk_Bogie/status/1979959943982633378,0,0,0
Diario Expreso,@Expresoec,"Indígenas amazónicos de  Ecuador  se declararon en ""movilización permanente"" contra el Gobierno de Daniel Noboa por abandono estatal y daños petroleros y mineros, sumándose a las protestas de la Conaie. ",2025-10-19T17:10:04.000Z,https://x.com/Expresoec/status/1979958236531867685,0,0,0
La Hora Ecuador,@lahoraecuador,"#SiTeLoPerdiste |  Aunque hubo un acercamiento entre el Gobierno y organizaciones indígenas en Imbabura, el  paro   nacional  no ha terminado.  Para más información sigue el link     ",2025-10-19T17:00:01.000Z,https://x.com/lahoraecuador/status/1979955707899429129,0,0,0
William Gándara,@WillGandara,Un  paro   nacional  somete al  #Ecuador    | Las heridas abiertas de la polarización,2025-10-19T16:33:58.000Z,https://x.com/WillGandara/status/1979949151958773943,0,0,0
EnigmaPolitico Ecuador,@gregoec,Paro   Nacional  2025:  Ecuador  vive su momento más tenso ,2025-10-19T16:33:14.000Z,https://x.com/gregoec/status/1979948969888268430,0,0,0
El Universo,@eluniversocom,"Estas son las  #vías  cerradas por el  paro   nacional  este domingo, 19 de octubre  ",2025-10-19T16:33:13.000Z,https://x.com/eluniversocom/status/1979948963080900969,0,0,0
La Peste,@Pestecontrainfo,Preguntas para el  Paro   Nacional  del 2025 en  Ecuador  [Panfleto]- Proletarios Hartos de Serlo,2025-10-19T16:22:31.000Z,https://x.com/Pestecontrainfo/status/1979946271906439249,0,0,0
Pie de Página,@PdPagina,#AbyaAyala  |  El 14 de octubre en Otavalo no fue solo un episodio de represión; en el  paro   nacional  de  #Ecuador  : fue la ruptura del Estado pluricultural y plurinacional  Redacción  Especial,2025-10-19T15:32:00.000Z,https://x.com/PdPagina/status/1979933558295642353,0,0,0
Behier Rivadeneira,@behierTw,"Paro   Nacional  en  Ecuador . #URGENTE #URGENTE A esta hora, la circulación vehicular permanece suspendida en San Miguel del Común, donde la Panamericana sigue cerrada por decisión de la comunidad.   @ElenaDeQuito @ElenaDeQuito",2025-10-19T15:10:07.000Z,https://x.com/behierTw/status/1979928049916207208,0,0,0
Behier Rivadeneira,@behierTw,"Continúa el  Paro   Nacional  en  Ecuador . #ATENCIÓN #ATENCIÓN  
""¡Somos  #pueblo #pueblo , no somos terroristas!"", son las consignas que se escucharon durante otra  #manifestación #manifestación  pacífica registtada en Tumbaco, a lo largo de las calles principales de la parroquia, esto como rechazo al  #Gobierno #Gobierno .",2025-10-19T10:05:56.000Z,https://x.com/behierTw/status/1979851501410619414,0,0,0
Behier Rivadeneira,@behierTw,"La mujer indígena durante el  Paro   Nacional  en  Ecuador . Si Noboa sigue en el poder, perdemos el Ecuador. #ParoNacionalEC #ParoNacionalEC",2025-10-19T09:40:40.000Z,https://x.com/behierTw/status/1979845144586461672,0,0,0
Pie de Página,@PdPagina,"#AbyaYala  | El  Paro   Nacional  en  #Ecuador   evidencia un racismo estructural que criminaliza la protesta indígena, vulnera sus derechos y los estigmatiza, en contraste con la valoración folclórica que se hace de su cultura. @GabyRuizMx  Conaie",2025-10-19T09:36:00.000Z,https://x.com/PdPagina/status/1979843967605723274,0,0,0
El Dato Ec,@ElDatoEcua,"#TermómetroPolítico ""¡YO NO HE VISTO APOYO MASIVO AL  PARO !""

Mario Cuvi, exviceministro de Gobierno, manifestó: ""Parece que lo que hubo el domingo en Quito fue como unas 150 personas por lo tanto queda claro que no es un  paro   nacional "". @ElDatoEcua   #ElDato   #Ecuador    #Paro",2025-10-19T02:44:57.000Z,https://x.com/ElDatoEcua/status/1979740523113086977,0,0,0
Ecuavisa Noticias,@EcuavisaInforma,"En 27 días de  paro , el desabastecimiento de este producto se siente con fuerza en  #Imbabura , particularmente en Otavalo, Atuntaqui y Cotacachi, los cantones más afectados por la movilización indígena, en el marco del  paro   nacional .    ",2025-10-19T02:10:00.000Z,https://x.com/EcuavisaInforma/status/1979731727812591831,0,0,0
Diario El Mercurio,@elmercurioec,#Ecuador   | El Ministerio de Trabajo autorizó horarios laborales flexibles en tres provincias por el impacto del  paro   nacional :    …,2025-10-19T02:05:43.000Z,https://x.com/elmercurioec/status/1979730650715623541,0,0,0
Behier Rivadeneira,@behierTw,"Nuevas imágenes del  Paro   Nacional  en  Ecuador . #ParoNacionalEcuador #ParoNacionalEcuador  #Loja #Loja  
Manifestantes usaron hasta alambres de púas para cerrar la vía Loja - Cuenca en el sector de Saraguro y afirmaron que la medida se mantiene tras una reunión de las organizaciones",2025-10-19T02:02:32.000Z,https://x.com/behierTw/status/1979729851113427187,0,0,0
La Hora Tungurahua,@horatungurahua," Entre música, flores y consignas, miles de personas de comunidades de Imbabura acompañaron el entierro de José Alberto Guamán, joven agricultor y futbolista de 30 años, fallecido durante el  paro   nacional . Lee más    ",2025-10-19T01:25:37.000Z,https://x.com/horatungurahua/status/1979720558750454226,0,0,0
La Hora Tungurahua,@horatungurahua," En una Asamblea Extraordinaria los pueblos amazónicos anunciaron que se mantienen en movilización permanente en defensa del territorio, la vida y los derechos colectivos. Te contamos    ",2025-10-19T01:22:03.000Z,https://x.com/horatungurahua/status/1979719663174213912,0,0,0
Cuadernos de Reencuentro,@reencuentror,  ECUADOR  - DÍA 27: LA CONFEDERACIÓN DE NACIONALIDADES INDÍGENAS DE LA AMAZONÍA (CONFENIAE) SE UNE AL  PARO   NACIONAL,2025-10-19T01:20:13.000Z,https://x.com/reencuentror/status/1979719199426752731,0,0,0
El Dato Ec,@ElDatoEcua,"#Urgente  ""CORREA NO AMA AL  ECUADOR … LO QUEMARÍA ENTERO SOLO POR VOLVER A MANDAR ENTRE LAS CENIZAS""

El exasambleísta Galo Lara se pronunció sobre las recientes movilizaciones en el país, afirmando que detrás del  paro   nacional  no existe una verdadera causa social, sino un intento",2025-10-19T01:05:43.000Z,https://x.com/ElDatoEcua/status/1979715550126485763,0,0,0
La Hora Ecuador,@lahoraecuador," En una Asamblea Extraordinaria los pueblos amazónicos anunciaron que se mantienen en movilización permanente en defensa del territorio, la vida y los derechos colectivos. Te contamos    ",2025-10-19T01:05:19.000Z,https://x.com/lahoraecuador/status/1979715451979751669,0,0,0
RT en Español,@ActualidadRT,"Protestas en  Ecuador  por el diésel dejan fallecidos y detenidos

El  paro   nacional  en  Ecuador  por el fin del subsidio al diésel se intensifica, con protestas que ya dejaron al menos 3 fallecidos, multitud de detenidos y denuncias de represión.   …",2025-10-19T01:04:00.000Z,https://x.com/ActualidadRT/status/1979715118691688594,0,0,0
Asociación de Estudios Internaciones del Ecuador,@AEIDE_Ecuador,Análisis de  @danielcrespo97,2025-10-18T20:54:23.000Z,https://x.com/AEIDE_Ecuador/status/1979652299439190482,0,0,0
El Universo,@eluniversocom,"Pese al anuncio de cese del  #paro    nacional , tramos de vías permanecen bloqueados en  #Imbabura  este sábado, 18 de octubre  ",2025-10-18T20:45:12.000Z,https://x.com/eluniversocom/status/1979649991976136833,0,0,0
El Diario,@eldiarioec,"#Ecuador  | Según la organización, el cierre busca castigar la cobertura de represión y violaciones a derechos humanos durante las protestas.    ",2025-10-18T20:15:11.000Z,https://x.com/eldiarioec/status/1979642438135267610,0,0,0
La Marea de Manta,@LaMareaec,"#Ecuador  | Según la organización, el cierre busca castigar la cobertura de represión y violaciones a derechos humanos durante las protestas.    ",2025-10-18T20:15:11.000Z,https://x.com/LaMareaec/status/1979642437619286510,0,0,0
revistacrisis_ec,@revistacrisis2,"ACTUALIDAD | AGREGADO MILITAR ISRAELÍ LLEGARÁ A  ECUADOR La retórica racista de discursos de odio y la violencia del Estado durante el  Paro   Nacional , son muestras de la alianza criminal entre “israel” y la oligarquía

Los crímenes de lesa humanidad no prescriben #ParoNacional2025",2025-10-18T20:01:24.000Z,https://x.com/revistacrisis2/status/1979638968984703309,0,0,0
Mink'a Comunicación,@minkacomunica,"Ecuador  vive cuatro semanas de  Paro   Nacional  sin tregua Por Nicole Morales

En el día 26 del  Paro   Nacional  en  Ecuador  hacemos un recuento de estas cuatro semanas de movilizac...  ",2025-10-18T19:00:07.000Z,https://x.com/minkacomunica/status/1979623545438159268,0,0,0
La Hora Ecuador,@lahoraecuador," La Conaie denunció que el Gobierno de Daniel Noboa, a través de la Arcotel, suspendió por 15 días la señal de Radio Inti Pacha, medio comunitario del pueblo kichwa en Cayambe. Detalles    ",2025-10-18T18:45:50.000Z,https://x.com/lahoraecuador/status/1979619949590315354,0,0,0
Cristian Alvarado,@CristianXMS,"Resumen de una semana violenta en  #Ecuador     y sin contar que se concluyen 4 semanas de  paro   nacional .
Un Gobierno sordo a las demandas sociales. @DanielNoboaOk  @aquilesalvarez   @inredh1   @CONAIE_Ecuador    @MashiRafael   @czamoramatute   @pabelml",2025-10-18T18:24:23.000Z,https://x.com/CristianXMS/status/1979614551533605249,0,0,0
Federación Anarquista,@FedAnarquista,[PHS] [Volante] Preguntas para el  Paro   Nacional  del 2025 en  Ecuador,2025-10-18T18:13:00.000Z,https://x.com/FedAnarquista/status/1979611689982021713,0,0,0
Marcel,@JuanGar63796846,"“  PARO   NACIONAL  EN LA PROVINCIA DE IMBABURA” dice la DOÑA, seguramente Vivi es otra nación, porque lo que se sabe es que solo es media provincia, controlada por estos vagos que NO PONEN ALTERNATIVAS EN LA MESA, solo VEVA EL  PARO , y no saben que es y  del porqué NO AL SUBSIDIO.",2025-10-18T17:54:27.000Z,https://x.com/JuanGar63796846/status/1979607017934496045,0,0,0
Raul Quelal,@ingquelal1958,PARO   NACIONAL : ¡LA SANGRE DE LOS CAÍDOS JAMÁS SERÁ NEGOCIADA!   #ecuador   ...    …  vía  @YouTube,2025-10-18T14:41:08.000Z,https://x.com/ingquelal1958/status/1979558370169278698,0,0,0
Marco Navas,@MarcoAnibal,"""Dónde está mi mamá, traigan a mi mamá, me quiero despedir""

José Guamán
Luchador social
Líder indígena Paro   Nacional  2025

Asesinado por Daniel Noboa, Fuerzas Armadas del  Ecuador  y Policía  Nacional  del  Ecuador",2025-10-18T14:17:54.000Z,https://x.com/MarcoAnibal/status/1979552525112996240,0,0,0
La Marea de Manta,@LaMareaec,#Ecuador   l Bloqueos viales persisten pese a anuncios gubernamentales de acuerdos.    ,2025-10-18T13:47:55.000Z,https://x.com/LaMareaec/status/1979544977932775639,0,0,0
Behier Rivadeneira,@behierTw,"PARO   NACIONAL  EN  ECUADOR .   El racismo es más visible en el  Ecuador  cuando los Indígenas se convierten en sujetos políticos y el regimen los califica como una amenaza al orden público. Importante reflexión sobre RACISMO y el PARO 
LOS INDÍGENAS NO SON SUJETOS DE COMPARSA, SON SUJETOS POLÍTICOS
Fernando Cortés
Hay una escena que se repite en cada paro nacional: las comunidades indígenas que ayer llenaban las postales turísticas con sus trajes y danzas, hoy están",2025-10-18T13:28:04.000Z,https://x.com/behierTw/status/1979539984270151838,0,0,0
El Diario,@eldiarioec,#Ecuador   l Bloqueos viales persisten pese a anuncios gubernamentales de acuerdos.    ,2025-10-18T13:17:03.000Z,https://x.com/eldiarioec/status/1979537209435795478,0,0,0
Behier Rivadeneira,@behierTw,El cierre de carreteras continúa en  Ecuador  por el  Paro   Nacional .  Manifestantes mantienen cerrada la vía  #Ibarra #Ibarra – #SanLorenzo #SanLorenzo  (E-10) como parte del paro nacional. El tránsito está completamente detenido y decenas de vehículos permanecen varados.,2025-10-18T13:00:43.000Z,https://x.com/behierTw/status/1979533100238426132,0,0,0
Behier Rivadeneira,@behierTw,"ECUADOR .  El Gobierno cierra medios de comunicación, corta el servicio de internet, bloquea con inhibidores el servicio telefónico en varios sectores del país, mientras el continúa el  Paro   Nacional . #RadioIlumán #RadioIlumán Compañeras y compañeros de Radio Ilumán  @IlumanFm @IlumanFm   confirmaron que su señal fue suspendida por orden de la  @Arcotel_ec @Arcotel_ec  
La radio considera que este medida violente sus derechos más fundamentales a la expresión. Este medio durante 25 años ha trabajado a favor de la",2025-10-18T12:59:01.000Z,https://x.com/behierTw/status/1979532671341437150,0,0,0
Behier Rivadeneira,@behierTw,"La Comisión Interamericana de Derechos Humanos (CIDH), condena los asesinatos de manifestantes durante el  Paro   Nacional  en  Ecuador . #Ecuador #Ecuador :  #CIDH #CIDH  condena las muertes de Rosa Elena Paqui, el 14 de octubre en Loja y José Alberto Guamán, el 15 de octubre en Imbabura, durante la respuesta estatal a las protestas del Paro Nacional. Expresa preocupación por denuncias de uso excesivo de la fuerza y urge al Estado",2025-10-18T12:47:38.000Z,https://x.com/behierTw/status/1979529805809799345,0,0,0
Diario Extra,@DiarioExtraEc,"#Ecuador   | ¿Cómo amanecen las vías en el país hoy, sábado 18 de octubre de 2025? ¿Siguen los cierres de carreteras por el  paro   nacional ?  Míralo acá    ",2025-10-18T12:26:02.000Z,https://x.com/DiarioExtraEc/status/1979524372126699995,0,0,0
Radio Play Internacional,@RadioPlayInter," #Ahora  -  #Ecuador    Cumple 26 días de  paro   nacional  pese a los primeros diálogos.

El  paro   nacional  en  Ecuador  continúa este viernes 17 de octubre, alcanzando 26 días de manifestaciones y cierres viales tras la eliminación del subsidio al diésel.

Aunque el Gobierno logró",2025-10-18T03:32:18.000Z,https://x.com/RadioPlayInter/status/1979390052426715247,0,0,0
Helmut Kramer Ángel,@HelmutKramer,Ecuador  | La CONAIE aclara que no participó en la mesa de diálogo en Imbabura que puso fin al  paro   nacional  y llama a la unidad y reorganización de la resistencia    …  vía  @InfoNodal,2025-10-18T03:00:14.000Z,https://x.com/HelmutKramer/status/1979381983500181932,0,0,0
@PatricioNaranjo,@DonProspero3,"Ecuador  tiene 24 provincias.
Los manifestantes paralizan actividades en Otavalo y Cotacachi (2 cantones).
De qué "" paro   nacional "" hablan?
PÓRTENSE SERIOS
El  paro  es cantonal.  FIN",2025-10-18T02:59:49.000Z,https://x.com/DonProspero3/status/1979381878206373912,0,0,0
Diario Expreso,@Expresoec,"Hoy se cumplen 26 días desde que la Confederación de Nacionalidades Indígenas del  Ecuador  convocó junto a otras organizaciones sociales a un  paro   nacional  indefinido en respuesta a la derogatoria del subsidio al diésel. 

¿Por qué no se ha acabado?    ",2025-10-18T02:23:45.000Z,https://x.com/Expresoec/status/1979372800335839461,0,0,0
Wuilmer antonio Parra Gonsales,@ParraGons34416,En  Ecuador . A un siguen en  Paro    Nacional  ,2025-10-18T02:22:12.000Z,https://x.com/ParraGons34416/status/1979372411049934889,0,0,0
Pressenza castellano,@pressenza,"Ecuador : paren la masacre   … El  Paro   Nacional  2025 cumple 24 días, hoy 16 de octubre de 2025. Con indignación y dolor denunciamos al mundo la masacre y represión violenta por parte del Gobierno autoritario de Daniel Noboa contra los Pueblos Indígenas",2025-10-18T02:21:04.000Z,https://x.com/pressenza/status/1979372127397523871,0,0,0
Efrain,@RanruV,"Paro   Nacional   Ecuador . Fuera Noboa Fuera. Fuera falso ecuatoriano. Justicia para Efrain Fuerez, Jose Guaman Isama y Rosa Elena Paqui. NO ERES ECUATORIANO... #FueraNoboaFuera #FueraNoboaFuera   #FueraNoboaFuera #FueraNoboaFuera   #FueraNoboaFuera #FueraNoboaFuera .!!!",2025-10-18T02:14:04.000Z,https://x.com/RanruV/status/1979370363890078197,0,0,0
W Radio Ec,@WRadioEc,"Ercilia Castañeda, vicepresidenta de la  #Conaie , dijo que la organización ratifica que el  paro  2025 mantiene su alcance  nacional  y que aún no se ha tomado ninguna decisión para concluirlo. 

Fuente: Diario La Hora  ",2025-10-18T01:51:26.000Z,https://x.com/WRadioEc/status/1979364668683546665,0,0,0
Beto Bohórquez,@betico_azul,"Primero porqué dan una mala información, les pregunto, CUÁL "" Paro   Nacional ""? Acaso  Ecuador  estuvo paralizado? Dejen de decir scribir tanta miseria y esos de la CIDH deben de ser imparciales",2025-10-18T01:44:33.000Z,https://x.com/betico_azul/status/1979362936448806939,0,0,0
Behier Rivadeneira,@behierTw,"El  Paro   Nacional  continúa en  Ecuador  y las acciones represivas aumentan. En estos momentos territorios comunitarios del Pueblo Saraguro están siendo invadidos por efectivo policiales y militares. Después de la brutal represión al pueblo de Imbabura, las fuerzas represivas hoy avanzan a la sierra sur y alertamos sobre las graves consecuencias que esto",2025-10-18T00:34:11.000Z,https://x.com/behierTw/status/1979345229946982694,0,0,0
Realidades 593,@realidades593,"Comunicadores de Radio Ilumán confirmaron que su señal fue suspendida por orden de la Arcotel, esto en el marco del  paro   nacional . 

El medio considera que esta medida violenta sus derechos más fundamentales a la expresión. #Ecuador    #DanielNoboa",2025-10-17T23:22:05.000Z,https://x.com/realidades593/status/1979327082510585968,0,0,0
La Hora Ecuador,@lahoraecuador,"La Conaie denunció la suspensión por 15 días de la señal de Radio Ilumán (106.7)  , medio comunitario del pueblo kichwa de Imbabura que transmite en Otavalo, Cotacachi, Antonio Ante y Urcuquí. Los detalles    ",2025-10-17T23:20:34.000Z,https://x.com/lahoraecuador/status/1979326700661112895,0,0,0
El Público TV,@Elpublicotv,CIDH condenó muertes durante el  paro   nacional  en  Ecuador,2025-10-17T23:12:37.000Z,https://x.com/Elpublicotv/status/1979324699763986870,0,0,0
La Hora Tungurahua,@horatungurahua,"Marlon Vargas, presidente de la Conaie, se refirió al financiamiento del  paro  durante un video   en el que, también, se muestran alimentos y donaciones destinadas a las comunidades de Imbabura. Lee sus declaraciones    ",2025-10-17T23:08:40.000Z,https://x.com/horatungurahua/status/1979323707844882571,0,0,0
La Hora Ecuador,@lahoraecuador,"Marlon Vargas, presidente de la Conaie, se refirió al financiamiento del  paro  durante un video   en el que, también, se muestran alimentos y donaciones destinadas a las comunidades de Imbabura. Lee sus declaraciones    ",2025-10-17T22:58:41.000Z,https://x.com/lahoraecuador/status/1979321193938456645,0,0,0
La Marea de Manta,@LaMareaec,#Ecuador   | Medida se mantiene sin diálogo efectivo entre Gobierno e indígenas    ,2025-10-17T22:50:37.000Z,https://x.com/LaMareaec/status/1979319166453600720,0,0,0
Cuadernos de Reencuentro,@reencuentror,  …  ECUADOR  - Día 26:  Paro   Nacional  - Continúan las movilizaciones,2025-10-17T22:44:36.000Z,https://x.com/reencuentror/status/1979317649218900169,0,0,0
SinFronteras.Media,@revista_sfm,"#Podcast  ⎸ Conversamos con la Hna. Eulalia Carrasco, de la Comisión de Justicia y Paz de la CER, sobre los desafíos, amenazas y luchas de los pueblos en sus territorios en el contexto del  Paro   Nacional  en  Ecuador  Escucha aquí     #ComunicaciónSinFronteras",2025-10-17T22:40:30.000Z,https://x.com/revista_sfm/status/1979316620054151354,0,0,0
La Hora Ecuador,@lahoraecuador,"Con corte de las 17:25 se registran cierres viales   en cuatro provincias por manifestaciones, la tarde de este 17 de octubre de 2025. Te decimos en dónde    ",2025-10-17T22:37:18.000Z,https://x.com/lahoraecuador/status/1979315814332510421,0,0,0
Rubén A,@rubensking,"#Ecuador  :  #CIDH   @CIDH  condena las muertes de Rosa Elena Paqui, el 14 de octubre en Loja y José Alberto Guamán, el 15 de octubre en Imbabura, durante la respuesta estatal a las protestas del  Paro   Nacional .",2025-10-17T22:32:40.000Z,https://x.com/rubensking/status/1979314649360212426,0,0,0
Jose Vicente Calderon,@josevicalderon,"""Nadie debe morir por protestar."" Ecuador  2025. Cuando en el regimen de Noboa, se hacían llamar el Nuevo  Ecuador , ese presidente qué nunca despertó para gobernar y el  paro   Nacional  se alargó por más de una mes.",2025-10-17T22:26:45.000Z,https://x.com/josevicalderon/status/1979313160483148050,0,0,0
Tucuman Hoy En Día,@TucumanH,"CONAIE mantiene demandas y el  paro   nacional  cumple 26 días en  Ecuador : La represión estatal ha dejado tres manifestantes muertos, además de 282 heridos, 172 detenidos y 15 desaparecidos temporalmente, según la Alianza de Organizaciones por los Derechos…    …",2025-10-17T22:12:15.000Z,https://x.com/TucumanH/status/1979309511107354778,0,0,0
Bloomberg Línea,@BloombergLinea_,El FMI respondió si el  paro   nacional  en  Ecuador  que suma 26 días este viernes podría impactar el crecimiento económico del país en 2025.,2025-10-17T22:09:55.000Z,https://x.com/BloombergLinea_/status/1979308923229200480,0,0,0
Bolo,@BolivarSuarez4,"Mientras toda la gente del litoral ecuatoriano trabaja para sacar el país adelante en la sierra dedicados a destruir y vandalizar, para que hablen de  paro   nacional  investiguen qué provincias componen el  Ecuador  y cuantas están de vacaciones sin ingresos",2025-10-17T22:08:43.000Z,https://x.com/BolivarSuarez4/status/1979308619859411262,0,0,0
ImpactoVenezuela,@ImpactoVE,CIDH condena las muertes durante el  Paro   Nacional  en  Ecuador  y pide investigaciones,2025-10-17T22:08:02.000Z,https://x.com/ImpactoVE/status/1979308448060703128,0,0,0
AFP Factual,@AfpFactual," ¿Este video muestra a militares de  Ecuador  golpeando a una mujer y su hijo durante el  paro   nacional  por la subida del costo del diésel?  No, se trata de una secuencia grabada en enero de 2023 durante las protestas en Perú contra Dina Boluarte.   …",2025-10-17T20:59:32.000Z,https://x.com/AfpFactual/status/1979291210641478136,0,0,0
Karamakate,@YaotlAltan,Más que un  Paro   Nacional :  Ecuador  en su encrucijada.     …,2025-10-17T20:58:49.000Z,https://x.com/YaotlAltan/status/1979291028306956656,0,0,0
El Universo,@eluniversocom,El Tribunal de Justicia de Pichincha suspendió la audiencia de revisión de medidas a doce personas detenidas por la quema del cuartel de Policía en Otavalo  ,2025-10-17T20:57:20.000Z,https://x.com/eluniversocom/status/1979290657597301075,0,0,0
EnigmaPolitico Ecuador,@gregoec,Lo que los medios NO quieren que veas del  Paro   Nacional  en  Ecuador  ,2025-10-17T20:47:09.000Z,https://x.com/gregoec/status/1979288092730364312,0,0,0
Kintto Lucas,@KinttoLucas,"En  Ecuador  en estos veinticinco días de  paro   nacional , se han registrado más de cien movilizaciones contra el gobierno, desde marchas pacificas, plantones, cortes de vías, eventos culturales de protesta...
En ese periodo hay tres indigenas muertos (2 por bala de fusil del",2025-10-17T20:37:08.000Z,https://x.com/KinttoLucas/status/1979285573140435260,0,0,0
CIDH - IACHR,@CIDH,"#Ecuador  :  #CIDH  condena las muertes de Rosa Elena Paqui, el 14 de octubre en Loja y José Alberto Guamán, el 15 de octubre en Imbabura, durante la respuesta estatal a las protestas del  Paro   Nacional . Expresa preocupación por denuncias de uso excesivo de la fuerza y urge al Estado",2025-10-17T20:16:11.000Z,https://x.com/CIDH/status/1979280301751767135,0,0,0
La Hora Tungurahua,@horatungurahua," Este 17 de octubre, manifestantes indígenas de San Vicente, Saraguro, se reunieron con la gobernadora de Loja, Alexandra Jara, para dialogar sobre demandas nacionales y provinciales. Lee lo que dijo Jara al pedirles que desbloqueen las vías.    ",2025-10-17T19:28:34.000Z,https://x.com/horatungurahua/status/1979268319023665542,0,0,0
La Hora Tungurahua,@horatungurahua," El presidente Daniel Noboa volvió a defender su medida económica de eliminar el subsidio al diésel, durante un evento en Babahoyo. Lee lo que comentó   ",2025-10-17T19:19:57.000Z,https://x.com/horatungurahua/status/1979266147959656787,0,0,0
